"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"302409058999234560","","","","","2013-02-15 13:28:32 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","Great post on web(browser) history and why there?s no ?One WebKit?. https://t.co/V2abJmIs","https://brendaneich.com/2013/02/why-mozilla-matters/"
"302059466373869569","","","","","2013-02-14 14:19:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Port native iOS code to HTML5+JS+CSS http://t.co/yORLihb5","http://software.intel.com/en-us/articles/technical-reference-intel-html5-app-porter-tool-beta"
"301820631589212161","301776223003099137","5075171","","","2013-02-13 22:30:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@trustin bitter sweet, diversity is a good thing but will be interesting to see how the OSS power behind WebKit plays out"
"301817796562649089","","","","","2013-02-13 22:19:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Trying to build skia+chromium as a bg task today? zomg"
"301722046965088258","","","","","2013-02-13 15:58:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Did a quick test of WebP vs. JPEG decoding. Post coming soon."
"301664258540859392","","","","","2013-02-13 12:08:58 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WebKit and Gecko... WebKit and Gecko"
"301347085519818752","","","","","2013-02-12 15:08:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","The Linkedin 1% profile view thing was a great marketing idea. I think everyone is in the 1% ;)"
"301319192760700930","","","","","2013-02-12 13:17:48 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","Tips for smooth scrolling web pages http://t.co/m4L7k0YN","http://chrislord.net/index.php/2013/02/11/tips-for-smooth-scrolling-web-pages-edgeconf-follow-up/"
"301312793653698560","","","","","2013-02-12 12:52:22 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","Run jsperf tests in a bunch of WebPagetest browsers http://t.co/fkZScf7X","http://www.phpied.com/jsperf-bookmarklet/"
"301310314790674432","","","","","2013-02-12 12:42:31 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","I wish my office was this minimalized (and clean) http://t.co/beHkip3Q","http://abduzeedo.com/perfect-office-minimal-float-wall-desk-razer-star-wars-keyboard-and-more"
"301308759223967744","","","301254246941204480","14640100","2013-02-12 12:36:20 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @mojavelinux: I've also put together some initial recommendations for writing in #asciidoc. https://t.co/h2j6Iu8U Working on more doc ...","https://gist.github.com/mojavelinux/4761050"
"301306934714318848","","","","","2013-02-12 12:29:05 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","New layout library packery looks pretty rad. http://t.co/6LBIfIbE","http://metafizzy.co/blog/packery-preview/"
"300978576717651968","","","300963299032440832","12999402","2013-02-11 14:44:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @pbakaus: pro tip: need to use canvas.toDataURL but don't require alpha channel? Always use ""image/jpeg"" as type, always 2x to 10x fa ..."
"300978447994474497","","","300930315357151232","13567","2013-02-11 14:43:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @codepo8: Notes on the classList API - http://t.co/lil066C3 - also one of my favourite new things","http://nostrongbeliefs.com/notes-on-the-classlist-api/"
"300336962697588736","","","","","2013-02-09 20:14:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gas pump UX: who buys 89 octane gas? The middle option"
"300249784520962051","","","300226026783535104","676363","2013-02-09 14:28:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @brianleroux: Wowza, super useful. Skia Debugger for Chrome https://t.co/JKA2oNR1 (@edgeconf)","https://sites.google.com/site/skiadocs/developer-documentation/skia-debugger"
"300249249227096064","","","300226414924398592","100246286","2013-02-09 14:26:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @fiznool: Facebook artificially dropped scrolling frame rate from 60fps to 30fps. Result? Engagement dropped. #performancematters #ed ..."
"300206271649423360","","","300204901131243520","648873","2013-02-09 11:35:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rem: Long post short - how to sniff network iOS traffic:

rvictl -s &lt;UDID&gt;
tcpdump -n -t -i rvi0 -q tcp"
"299870263317757952","","","","","2013-02-08 13:20:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Trying to fill the gap between photoshop and designing from the browser this a.m. - codepen definitely helps, any others?"
"299196066010640384","","","299185185809891330","15608761","2013-02-06 16:41:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ariyahidayat: ECMAScript 6 and destructuring assignment, which allows you to swap variables simply by [x,y]=[y,x]
http://t.co/TYTh0v ..."
"298937572145635329","","","298934137321058304","23871909","2013-02-05 23:34:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ghillert: Just crazy - @DevNexus 2013 just sold out completely - 850 attendees! Thank you all!! #awesome #conference #atlanta"
"298825098276773889","","69653890","","","2013-02-05 16:07:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@vinniecaruana New EP rocks mang. Congrats!"
"298781020289900546","","","","","2013-02-05 13:12:00 +0000","<a href=""http://itunes.apple.com/us/app/feedly/id396069556?mt=8&uo=4"" rel=""nofollow"">feedly on iOS</a>","Three charts are all I need http://t.co/hQwlhyty","http://feedly.com/k/11dNKiU"
"298515173579313153","298512000714170368","14849163","","","2013-02-04 19:35:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@codeslubber @brad_frost that post referred more to consuming info, and that is a primary uc for mobile web http://t.co/NWya6GXP","http://www.currybet.net/cbet_blog/2012/11/wanifra-ft.php"
"298492497708081152","","","","","2013-02-04 18:05:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Great post on the details behind mobile analytics (and what to expect) http://t.co/bfOEe1pG by @prabhatjha","http://bit.ly/12nuSgE"
